candle_open_time,open_price,high_price,low_price,close_price,btc_volume,candle_close_time,usd_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2021-05-01 12:29:00,57832.51000000,57832.51000000,57832.51000000,57832.51000000,0.01995000,2021-05-01 12:29:59.999,1153.75857450,1,0.01995000,1153.75857450,0
2021-05-01 12:30:00,57828.90000000,57839.41000000,57828.90000000,57838.71000000,0.03854500,2021-05-01 12:30:59.999,2229.23106206,5,0.03854500,2229.23106206,0
2021-05-01 12:31:00,57818.83000000,57818.83000000,57818.83000000,57818.83000000,0.10364600,2021-05-01 12:31:59.999,5992.69045418,2,0.00000000,0.00000000,0
2021-05-01 12:32:00,57784.24000000,57784.24000000,57750.95000000,57750.95000000,0.05778600,2021-05-01 12:32:59.999,3337.93664261,8,0.05567000,3215.72102889,0
2021-05-01 12:33:00,57750.95000000,57750.95000000,57750.95000000,57750.95000000,0.00000000,2021-05-01 12:33:59.999,0.00000000,0,0.00000000,0.00000000,0
2021-05-01 12:34:00,57727.45000000,57727.45000000,57688.02000000,57690.71000000,0.46898700,2021-05-01 12:34:59.999,27061.87556795,16,0.25163300,14517.41875092,0
2021-05-01 12:35:00,57778.15000000,57782.41000000,57772.24000000,57782.40000000,0.04941000,2021-05-01 12:35:59.999,2854.89784375,5,0.02133000,1232.40793950,0
2021-05-01 12:36:00,57772.17000000,57781.04000000,57772.17000000,57772.17000000,0.00835100,2021-05-01 12:36:59.999,482.47934067,3,0.00270000,156.00880800,0
2021-05-01 12:37:00,57780.74000000,57780.74000000,57772.17000000,57772.17000000,0.01056300,2021-05-01 12:37:59.999,610.30590482,2,0.00682300,394.23798902,0
2021-05-01 12:38:00,57783.34000000,57783.34000000,57772.61000000,57772.61000000,0.00085200,2021-05-01 12:38:59.999,49.22950647,2,0.00085200,49.22950647,0
2021-05-01 12:39:00,57783.34000000,57783.34000000,57781.36000000,57781.36000000,0.01840900,2021-05-01 12:39:59.999,1063.73299324,2,0.01840900,1063.73299324,0
2021-05-01 12:40:00,57781.36000000,57781.36000000,57781.36000000,57781.36000000,0.00000000,2021-05-01 12:40:59.999,0.00000000,0,0.00000000,0.00000000,0
2021-05-01 12:41:00,57807.05000000,57807.05000000,57807.05000000,57807.05000000,0.00398000,2021-05-01 12:41:59.999,230.07205900,1,0.00000000,0.00000000,0
2021-05-01 12:42:00,57807.05000000,57807.05000000,57807.05000000,57807.05000000,0.00000000,2021-05-01 12:42:59.999,0.00000000,0,0.00000000,0.00000000,0
2021-05-01 12:43:00,57817.80000000,57840.36000000,57817.80000000,57839.66000000,0.11663600,2021-05-01 12:43:59.999,6744.73533758,6,0.11663600,6744.73533758,0
2021-05-01 12:44:00,57839.66000000,57839.66000000,57839.66000000,57839.66000000,0.00000000,2021-05-01 12:44:59.999,0.00000000,0,0.00000000,0.00000000,0
2021-05-01 12:45:00,57840.79000000,57840.79000000,57840.79000000,57840.79000000,0.05183000,2021-05-01 12:45:59.999,2997.88814570,1,0.00000000,0.00000000,0
2021-05-01 12:46:00,57829.32000000,57871.98000000,57829.32000000,57871.98000000,0.07457000,2021-05-01 12:46:59.999,4314.61032508,5,0.07457000,4314.61032508,0
2021-05-01 12:47:00,57847.99000000,57862.05000000,57847.99000000,57862.05000000,0.02350700,2021-05-01 12:47:59.999,1360.11390093,2,0.02000000,1157.24100000,0
2021-05-01 12:48:00,57815.34000000,57815.34000000,57815.34000000,57815.34000000,0.00037400,2021-05-01 12:48:59.999,21.62293716,1,0.00037400,21.62293716,0
2021-05-01 12:49:00,57824.14000000,57827.57000000,57811.68000000,57811.68000000,0.03165000,2021-05-01 12:49:59.999,1829.84387645,3,0.00726000,419.80325640,0
2021-05-01 12:50:00,57890.30000000,57929.61000000,57880.17000000,57915.60000000,0.35520400,2021-05-01 12:50:59.999,20570.23369221,10,0.25230500,14611.57960444,0
2021-05-01 12:51:00,57933.21000000,57980.92000000,57933.21000000,57955.32000000,1.39863100,2021-05-01 12:51:59.999,81066.66454793,24,1.22847700,71204.06726136,0
2021-05-01 12:52:00,57954.00000000,57954.00000000,57944.70000000,57952.34000000,0.17656000,2021-05-01 12:52:59.999,10232.02618444,5,0.01476500,855.66630010,0
2021-05-01 12:53:00,57952.34000000,57952.34000000,57952.34000000,57952.34000000,0.00000000,2021-05-01 12:53:59.999,0.00000000,0,0.00000000,0.00000000,0
2021-05-01 12:54:00,57952.34000000,57952.34000000,57952.34000000,57952.34000000,0.00000000,2021-05-01 12:54:59.999,0.00000000,0,0.00000000,0.00000000,0
2021-05-01 12:55:00,57821.19000000,57835.05000000,57812.19000000,57812.19000000,0.09881300,2021-05-01 12:55:59.999,5713.68595071,6,0.05846100,3380.39124579,0
2021-05-01 12:56:00,57812.19000000,57812.19000000,57812.19000000,57812.19000000,0.00000000,2021-05-01 12:56:59.999,0.00000000,0,0.00000000,0.00000000,0
2021-05-01 12:57:00,57807.37000000,57807.37000000,57779.21000000,57779.21000000,0.02868900,2021-05-01 12:57:59.999,1657.64744017,4,0.02851600,1647.64676516,0
2021-05-01 12:58:00,57780.73000000,57780.73000000,57776.12000000,57776.12000000,0.13373000,2021-05-01 12:58:59.999,7726.90548417,4,0.00000000,0.00000000,0
2021-05-01 12:59:00,57760.84000000,57770.47000000,57760.84000000,57767.72000000,0.02961800,2021-05-01 12:59:59.999,1710.88069341,4,0.01631000,942.07930040,0
2021-05-01 13:00:00,57756.51000000,57767.17000000,57756.51000000,57759.07000000,0.09300800,2021-05-01 13:00:59.999,5372.46922930,4,0.09300800,5372.46922930,0
2021-05-01 13:01:00,57770.79000000,57770.79000000,57770.79000000,57770.79000000,0.06930500,2021-05-01 13:01:59.999,4003.80460095,1,0.00000000,0.00000000,0
2021-05-01 13:02:00,57770.79000000,57770.79000000,57770.79000000,57770.79000000,0.00000000,2021-05-01 13:02:59.999,0.00000000,0,0.00000000,0.00000000,0
2021-05-01 13:03:00,57808.82000000,57850.85000000,57808.82000000,57850.85000000,0.30975500,2021-05-01 13:03:59.999,17915.35121014,14,0.30975500,17915.35121014,0
2021-05-01 13:04:00,57852.81000000,57856.88000000,57835.81000000,57856.88000000,0.07808300,2021-05-01 13:04:59.999,4516.77483283,3,0.00938000,542.69753440,0
2021-05-01 13:05:00,57856.88000000,57856.88000000,57856.88000000,57856.88000000,0.00000000,2021-05-01 13:05:59.999,0.00000000,0,0.00000000,0.00000000,0
2021-05-01 13:06:00,57862.49000000,57877.52000000,57860.53000000,57860.53000000,0.06209400,2021-05-01 13:06:59.999,3592.92467598,3,0.06119400,3540.85019898,0
2021-05-01 13:07:00,57830.67000000,57891.04000000,57823.13000000,57891.04000000,0.12758100,2021-05-01 13:07:59.999,7380.95121604,6,0.06807100,3939.44804434,0
2021-05-01 13:08:00,57884.71000000,57896.18000000,57884.71000000,57896.18000000,0.03126200,2021-05-01 13:08:59.999,1809.74105166,2,0.01825000,1056.39595750,0
2021-05-01 13:09:00,57898.87000000,57905.13000000,57892.21000000,57895.31000000,0.04007500,2021-05-01 13:09:59.999,2320.12462359,5,0.01919500,1111.25359165,0
2021-05-01 13:10:00,57844.93000000,57864.07000000,57841.83000000,57858.12000000,0.13689500,2021-05-01 13:10:59.999,7918.68719579,6,0.00864100,500.00342887,0
2021-05-01 13:11:00,57858.12000000,57858.12000000,57858.12000000,57858.12000000,0.00000000,2021-05-01 13:11:59.999,0.00000000,0,0.00000000,0.00000000,0
2021-05-01 13:12:00,57918.88000000,57952.58000000,57918.88000000,57928.22000000,0.10371800,2021-05-01 13:12:59.999,6009.07676819,8,0.06873000,3981.80335437,0
2021-05-01 13:13:00,57917.37000000,57918.96000000,57842.71000000,57856.87000000,0.09091000,2021-05-01 13:13:59.999,5261.87135367,12,0.04387400,2538.90376259,0
2021-05-01 13:14:00,57856.87000000,57856.87000000,57856.87000000,57856.87000000,0.00000000,2021-05-01 13:14:59.999,0.00000000,0,0.00000000,0.00000000,0
2021-05-01 13:15:00,57858.87000000,57858.87000000,57781.51000000,57784.95000000,0.68176200,2021-05-01 13:15:59.999,39432.82342134,18,0.05365300,3101.55326918,0
2021-05-01 13:16:00,57795.77000000,57891.78000000,57795.77000000,57891.78000000,0.55351300,2021-05-01 13:16:59.999,32033.36879224,17,0.55178800,31933.61207674,0
2021-05-01 13:17:00,57970.44000000,57970.44000000,57917.39000000,57917.39000000,0.49515800,2021-05-01 13:17:59.999,28691.12861489,14,0.00086300,50.02848972,0
2021-05-01 13:18:00,57954.24000000,58000.00000000,57954.24000000,57978.16000000,0.31699000,2021-05-01 13:18:59.999,18376.94487442,11,0.25774800,14942.20271970,0
2021-05-01 13:19:00,57948.51000000,57948.51000000,57920.55000000,57920.55000000,0.11272900,2021-05-01 13:19:59.999,6531.68128865,3,0.01899000,1099.91124450,0
2021-05-01 13:20:00,57925.06000000,57925.06000000,57925.06000000,57925.06000000,0.00103700,2021-05-01 13:20:59.999,60.06828722,2,0.00103700,60.06828722,0
2021-05-01 13:21:00,57920.55000000,57920.55000000,57866.41000000,57866.41000000,0.20436600,2021-05-01 13:21:59.999,11834.52475848,7,0.01397000,808.39374770,0
2021-05-01 13:22:00,57867.72000000,57882.92000000,57856.12000000,57882.92000000,0.16260400,2021-05-01 13:22:59.999,9409.53252968,6,0.02493000,1442.88015360,0
2021-05-01 13:23:00,57890.14000000,57915.26000000,57890.14000000,57915.26000000,0.01824400,2021-05-01 13:23:59.999,1056.19109640,3,0.01824400,1056.19109640,0
2021-05-01 13:24:00,57870.08000000,57870.08000000,57868.13000000,57868.13000000,0.00110300,2021-05-01 13:24:59.999,63.82958479,3,0.00053200,30.78688256,0
2021-05-01 13:25:00,57871.48000000,57871.48000000,57843.71000000,57863.73000000,0.07290300,2021-05-01 13:25:59.999,4218.27902368,11,0.04463500,2582.36824413,0
2021-05-01 13:26:00,57871.41000000,57923.20000000,57871.41000000,57923.20000000,0.03223300,2021-05-01 13:26:59.999,1866.55131243,3,0.01447000,837.67047050,0
2021-05-01 13:27:00,57935.65000000,57948.50000000,57920.87000000,57920.87000000,0.32204300,2021-05-01 13:27:59.999,18654.59495251,11,0.00331000,191.80646272,0
2021-05-01 13:28:00,57906.54000000,57917.12000000,57906.54000000,57916.89000000,0.06951600,2021-05-01 13:28:59.999,4025.66838399,7,0.04704200,2724.05314053,0
2021-05-01 13:29:00,57914.16000000,57914.16000000,57876.53000000,57876.53000000,0.01527000,2021-05-01 13:29:59.999,883.80849503,3,0.01428000,826.47684840,0
2021-05-01 13:30:00,57836.50000000,57836.50000000,57816.76000000,57816.76000000,0.00623800,2021-05-01 13:30:59.999,360.76504889,3,0.00000000,0.00000000,0
2021-05-01 13:31:00,57815.64000000,57852.81000000,57815.64000000,57836.55000000,0.07316300,2021-05-01 13:31:59.999,4231.71422500,8,0.06970300,4031.60780650,0
2021-05-01 13:32:00,57819.00000000,57819.00000000,57791.82000000,57799.93000000,0.01744300,2021-05-01 13:32:59.999,1008.07258206,3,0.01663800,961.54030116,0
2021-05-01 13:33:00,57783.16000000,57783.16000000,57737.51000000,57781.37000000,0.30972400,2021-05-01 13:33:59.999,17886.82743555,15,0.15486000,8944.17537175,0
2021-05-01 13:34:00,57770.00000000,57771.48000000,57742.61000000,57742.61000000,0.13222000,2021-05-01 13:34:59.999,7638.08301690,3,0.02850000,1646.02511130,0
2021-05-01 13:35:00,57741.69000000,57770.47000000,57739.02000000,57766.62000000,0.09308100,2021-05-01 13:35:59.999,5375.86329343,9,0.09308100,5375.86329343,0
2021-05-01 13:36:00,57762.85000000,57762.85000000,57734.85000000,57734.85000000,0.08445100,2021-05-01 13:36:59.999,4876.98063572,6,0.01574800,909.47629128,0
2021-05-01 13:37:00,57726.46000000,57733.16000000,57714.83000000,57714.83000000,0.01689100,2021-05-01 13:37:59.999,975.06379345,3,0.01602400,925.02503584,0
2021-05-01 13:38:00,57688.89000000,57688.89000000,57606.56000000,57655.52000000,0.44089200,2021-05-01 13:38:59.999,25417.01038999,25,0.25774400,14856.31768748,0
2021-05-01 13:39:00,57641.94000000,57641.94000000,57542.34000000,57604.50000000,0.42180300,2021-05-01 13:39:59.999,24285.54604748,22,0.12953700,7458.56158698,0
2021-05-01 13:40:00,57607.48000000,57655.52000000,57607.48000000,57655.52000000,0.14859700,2021-05-01 13:40:59.999,8565.20172540,9,0.10830700,6243.40082592,0
2021-05-01 13:41:00,57637.31000000,57637.31000000,57637.31000000,57637.31000000,0.03460700,2021-05-01 13:41:59.999,1994.65438717,1,0.00000000,0.00000000,0
2021-05-01 13:42:00,57657.62000000,57708.86000000,57657.62000000,57699.73000000,0.49203400,2021-05-01 13:42:59.999,28375.35887469,12,0.42708600,24627.92380611,0
2021-05-01 13:43:00,57671.12000000,57671.12000000,57657.61000000,57657.61000000,0.02490100,2021-05-01 13:43:59.999,1435.76317908,3,0.00229700,132.47056264,0
2021-05-01 13:44:00,57632.21000000,57632.21000000,57632.21000000,57632.21000000,0.00288500,2021-05-01 13:44:59.999,166.26892585,1,0.00288500,166.26892585,0
2021-05-01 13:45:00,57638.50000000,57638.50000000,57638.50000000,57638.50000000,0.01729000,2021-05-01 13:45:59.999,996.56966500,1,0.01729000,996.56966500,0
2021-05-01 13:46:00,57651.04000000,57675.66000000,57651.04000000,57668.26000000,0.10606200,2021-05-01 13:46:59.999,6115.99397830,8,0.06432400,3709.26029964,0
2021-05-01 13:47:00,57657.42000000,57670.78000000,57657.42000000,57670.78000000,0.02088400,2021-05-01 13:47:59.999,1204.16641680,3,0.02088400,1204.16641680,0
2021-05-01 13:48:00,57656.39000000,57656.39000000,57626.50000000,57649.20000000,0.07673700,2021-05-01 13:48:59.999,4423.44421936,3,0.07673700,4423.44421936,0
2021-05-01 13:49:00,57626.51000000,57626.51000000,57542.59000000,57542.59000000,2.02485600,2021-05-01 13:49:59.999,116545.83588390,33,0.15610000,8984.74817951,0
2021-05-01 13:50:00,57539.59000000,57629.38000000,57539.59000000,57629.38000000,0.49966200,2021-05-01 13:50:59.999,28775.87006831,23,0.15718200,9051.14740440,0
2021-05-01 13:51:00,57659.24000000,57686.23000000,57654.60000000,57661.44000000,0.40679000,2021-05-01 13:51:59.999,23456.72745336,19,0.28293900,16313.77667843,0
2021-05-01 13:52:00,57671.30000000,57677.37000000,57630.05000000,57677.37000000,0.32569000,2021-05-01 13:52:59.999,18776.19591908,15,0.17777300,10250.22061974,0
2021-05-01 13:53:00,57652.50000000,57652.50000000,57599.24000000,57627.39000000,0.28275200,2021-05-01 13:53:59.999,16298.31729410,18,0.03351000,1931.03490440,0
2021-05-01 13:54:00,57624.04000000,57624.04000000,57603.61000000,57617.76000000,0.15488700,2021-05-01 13:54:59.999,8924.29808168,4,0.03361000,1936.31613560,0
2021-05-01 13:55:00,57631.15000000,57631.15000000,57604.76000000,57619.06000000,0.05337800,2021-05-01 13:55:59.999,3075.64500620,5,0.05337800,3075.64500620,0
2021-05-01 13:56:00,57623.49000000,57623.49000000,57619.06000000,57619.06000000,0.25000000,2021-05-01 13:56:59.999,14404.85257667,9,0.23023100,13265.69380286,0
2021-05-01 13:57:00,57636.71000000,57636.71000000,57636.71000000,57636.71000000,0.01869600,2021-05-01 13:57:59.999,1077.57593016,3,0.01869600,1077.57593016,0
2021-05-01 13:58:00,57636.94000000,57642.56000000,57636.94000000,57642.56000000,0.11835000,2021-05-01 13:58:59.999,6821.41277700,2,0.01440000,830.05286400,0
2021-05-01 13:59:00,57613.37000000,57613.80000000,57590.50000000,57602.16000000,0.13247900,2021-05-01 13:59:59.999,7631.71742140,5,0.13247900,7631.71742140,0
2021-05-01 14:00:00,57602.16000000,57649.73000000,57602.16000000,57649.73000000,0.96577400,2021-05-01 14:00:59.999,55639.15871906,13,0.96472800,55578.86576748,0
2021-05-01 14:01:00,57671.68000000,57671.68000000,57625.61000000,57625.61000000,0.32469900,2021-05-01 14:01:59.999,18722.48018606,13,0.04977000,2868.39281870,0
2021-05-01 14:02:00,57622.42000000,57676.75000000,57622.42000000,57664.51000000,0.36008600,2021-05-01 14:02:59.999,20764.54305682,11,0.07579400,4369.04708252,0
2021-05-01 14:03:00,57664.51000000,57664.51000000,57590.43000000,57590.43000000,0.47211500,2021-05-01 14:03:59.999,27210.15407435,21,0.01427000,822.24453500,0
2021-05-01 14:04:00,57570.83000000,57570.83000000,57500.00000000,57500.00000000,0.29786500,2021-05-01 14:04:59.999,17135.78894418,17,0.06975000,4013.44759762,0
2021-05-01 14:05:00,57500.00000000,57500.00000000,57440.07000000,57440.07000000,1.27539700,2021-05-01 14:05:59.999,73306.08747703,52,0.12468400,7164.25019983,0
2021-05-01 14:06:00,57442.90000000,57472.72000000,57399.41000000,57433.14000000,1.18435900,2021-05-01 14:06:59.999,68006.41541885,30,0.12508300,7186.73447799,0
2021-05-01 14:07:00,57447.37000000,57500.01000000,57447.37000000,57474.20000000,0.25062000,2021-05-01 14:07:59.999,14401.01993622,14,0.15976300,9179.77672796,0
2021-05-01 14:08:00,57459.58000000,57459.58000000,57395.47000000,57395.47000000,0.08316000,2021-05-01 14:08:59.999,4774.51810656,4,0.01407000,808.34570040,0
2021-05-01 14:09:00,57401.21000000,57432.04000000,57399.14000000,57432.04000000,0.13479200,2021-05-01 14:09:59.999,7738.83052538,12,0.08218400,4718.83957866,0
2021-05-01 14:10:00,57432.03000000,57435.62000000,57403.51000000,57403.51000000,1.05201100,2021-05-01 14:10:59.999,60391.84997525,12,0.03572500,2051.81106780,0
2021-05-01 14:11:00,57406.86000000,57406.86000000,57339.33000000,57350.46000000,0.52386800,2021-05-01 14:11:59.999,30064.27102697,31,0.45316400,26007.50725688,0
2021-05-01 14:12:00,57342.10000000,57342.10000000,57236.00000000,57305.21000000,2.26720300,2021-05-01 14:12:59.999,129885.07796281,65,0.47685200,27312.87701013,0
2021-05-01 14:13:00,57318.39000000,57375.53000000,57318.39000000,57351.59000000,0.07580200,2021-05-01 14:13:59.999,4347.06988154,5,0.01735000,995.32560450,0
2021-05-01 14:14:00,57365.21000000,57391.45000000,57363.53000000,57373.00000000,0.07218000,2021-05-01 14:14:59.999,4141.85623044,8,0.01670000,958.31346800,0
2021-05-01 14:15:00,57376.53000000,57445.87000000,57376.53000000,57445.87000000,0.25424700,2021-05-01 14:15:59.999,14595.39583868,18,0.19604300,11252.20239482,0
2021-05-01 14:16:00,57433.35000000,57494.62000000,57433.35000000,57483.58000000,0.41267100,2021-05-01 14:16:59.999,23718.78638441,16,0.20745800,11922.40952698,0
2021-05-01 14:17:00,57453.95000000,57456.46000000,57423.68000000,57456.46000000,0.05373700,2021-05-01 14:17:59.999,3086.80340528,6,0.03322100,1908.09027076,0
2021-05-01 14:18:00,57424.89000000,57424.89000000,57424.89000000,57424.89000000,0.01822000,2021-05-01 14:18:59.999,1046.28149580,1,0.01822000,1046.28149580,0
2021-05-01 14:19:00,57428.53000000,57444.32000000,57428.53000000,57434.69000000,0.04215800,2021-05-01 14:19:59.999,2421.44450243,6,0.01344000,771.83944320,0
2021-05-01 14:20:00,57434.69000000,57434.69000000,57428.67000000,57428.67000000,0.02150200,2021-05-01 14:20:59.999,1234.93247058,2,0.00000000,0.00000000,0
2021-05-01 14:21:00,57439.15000000,57469.99000000,57436.23000000,57436.49000000,0.24583800,2021-05-01 14:21:59.999,14124.68792914,16,0.06973500,4006.42352191,0
2021-05-01 14:22:00,57446.48000000,57503.80000000,57446.48000000,57498.59000000,1.14678600,2021-05-01 14:22:59.999,65893.30297568,20,1.12601200,64699.27598542,0
2021-05-01 14:23:00,57489.73000000,57489.73000000,57489.73000000,57489.73000000,0.01458000,2021-05-01 14:23:59.999,838.20026340,1,0.01458000,838.20026340,0
2021-05-01 14:24:00,57536.89000000,57560.12000000,57536.28000000,57536.28000000,0.21386100,2021-05-01 14:24:59.999,12306.66325883,9,0.15625300,8991.27187267,0
2021-05-01 14:25:00,57543.89000000,57543.89000000,57539.48000000,57539.48000000,0.03183500,2021-05-01 14:25:59.999,1831.77162010,3,0.00000000,0.00000000,0
2021-05-01 14:26:00,57518.29000000,57518.29000000,57503.80000000,57503.80000000,0.03387900,2021-05-01 14:26:59.999,1948.28640672,3,0.00000000,0.00000000,0
2021-05-01 14:27:00,57508.85000000,57508.85000000,57436.89000000,57458.44000000,0.16285500,2021-05-01 14:27:59.999,9362.57929408,10,0.02916000,1675.29989050,0
2021-05-01 14:28:00,57504.10000000,57504.10000000,57504.10000000,57504.10000000,0.01712400,2021-05-01 14:28:59.999,984.70020840,2,0.01712400,984.70020840,0
2021-05-01 14:29:00,57513.02000000,57513.02000000,57511.47000000,57511.47000000,0.03484100,2021-05-01 14:29:59.999,2003.76958672,2,0.00000000,0.00000000,0
2021-05-01 14:30:00,57490.47000000,57490.47000000,57429.39000000,57429.50000000,0.15579900,2021-05-01 14:30:59.999,8952.50792293,11,0.00169400,97.28555177,0
2021-05-01 14:31:00,57429.51000000,57429.51000000,57410.14000000,57410.14000000,0.10250100,2021-05-01 14:31:59.999,5885.45895788,4,0.01919000,1102.07229690,0
2021-05-01 14:32:00,57447.20000000,57447.20000000,57447.20000000,57447.20000000,0.01708300,2021-05-01 14:32:59.999,981.37051760,1,0.00000000,0.00000000,0
2021-05-01 14:33:00,57490.48000000,57632.69000000,57490.48000000,57624.75000000,0.35751100,2021-05-01 14:33:59.999,20591.56843716,19,0.28295500,16297.79284756,0
2021-05-01 14:34:00,57635.40000000,57661.66000000,57571.90000000,57661.66000000,0.96598300,2021-05-01 14:34:59.999,55645.69261599,35,0.39796900,22921.05078040,0
2021-05-01 14:35:00,57610.41000000,57610.42000000,57559.63000000,57572.47000000,0.26929800,2021-05-01 14:35:59.999,15511.44570201,11,0.02756000,1587.05064820,0
2021-05-01 14:36:00,57599.51000000,57599.51000000,57544.28000000,57562.76000000,0.28976700,2021-05-01 14:36:59.999,16681.20132787,14,0.05739700,3303.90168937,0
2021-05-01 14:37:00,57522.90000000,57522.90000000,57522.90000000,57522.90000000,0.05793100,2021-05-01 14:37:59.999,3332.35911990,2,0.00000000,0.00000000,0
2021-05-01 14:38:00,57515.17000000,57533.45000000,57476.17000000,57476.17000000,0.04495600,2021-05-01 14:38:59.999,2585.41991372,4,0.04495600,2585.41991372,0
2021-05-01 14:39:00,57469.00000000,57469.00000000,57469.00000000,57469.00000000,0.01355000,2021-05-01 14:39:59.999,778.70495000,1,0.01355000,778.70495000,0
2021-05-01 14:40:00,57460.74000000,57483.52000000,57459.56000000,57483.52000000,0.04838100,2021-05-01 14:40:59.999,2780.43706866,5,0.03155000,1813.15398020,0
2021-05-01 14:41:00,57515.66000000,57515.66000000,57493.86000000,57493.86000000,0.20914700,2021-05-01 14:41:59.999,12028.30409239,7,0.01426000,819.86244360,0
2021-05-01 14:42:00,57424.30000000,57473.97000000,57424.30000000,57445.49000000,0.11653000,2021-05-01 14:42:59.999,6694.28796018,12,0.08975600,5155.94895102,0
2021-05-01 14:43:00,57441.33000000,57441.33000000,57428.89000000,57428.89000000,0.04323000,2021-05-01 14:43:59.999,2482.89471980,3,0.04323000,2482.89471980,0
2021-05-01 14:44:00,57420.04000000,57420.04000000,57414.28000000,57414.28000000,0.07483000,2021-05-01 14:44:59.999,4296.65525080,2,0.01499000,860.64005720,0
2021-05-01 14:45:00,57406.76000000,57483.74000000,57406.76000000,57456.03000000,0.17331300,2021-05-01 14:45:59.999,9955.64312224,13,0.15654500,8992.07481120,0
2021-05-01 14:46:00,57427.73000000,57446.18000000,57424.33000000,57434.72000000,0.18762500,2021-05-01 14:46:59.999,10775.20460051,7,0.00000000,0.00000000,0
2021-05-01 14:47:00,57434.72000000,57434.72000000,57434.72000000,57434.72000000,0.00000000,2021-05-01 14:47:59.999,0.00000000,0,0.00000000,0.00000000,0
2021-05-01 14:48:00,57421.82000000,57421.90000000,57421.82000000,57421.90000000,0.03314000,2021-05-01 14:48:59.999,1902.96048760,2,0.03314000,1902.96048760,0
2021-05-01 14:49:00,57447.43000000,57501.79000000,57447.43000000,57501.79000000,0.04129600,2021-05-01 14:49:59.999,2373.29834063,6,0.03025100,1738.30188500,0
2021-05-01 14:50:00,57465.06000000,57465.06000000,57465.06000000,57465.06000000,0.01622000,2021-05-01 14:50:59.999,932.08327320,1,0.01622000,932.08327320,0
2021-05-01 14:51:00,57426.48000000,57427.37000000,57404.62000000,57404.62000000,0.30509000,2021-05-01 14:51:59.999,17515.44644555,10,0.02786000,1599.91317820,0
2021-05-01 14:52:00,57400.00000000,57400.00000000,57323.80000000,57347.13000000,0.74819600,2021-05-01 14:52:59.999,42906.15169984,38,0.17931800,10280.76757583,0
2021-05-01 14:53:00,57370.45000000,57401.88000000,57370.45000000,57401.88000000,0.06489000,2021-05-01 14:53:59.999,3724.21553770,3,0.06489000,3724.21553770,0
2021-05-01 14:54:00,57400.46000000,57411.81000000,57360.01000000,57360.01000000,0.10620500,2021-05-01 14:54:59.999,6095.68254445,6,0.04419000,2535.95648290,0
2021-05-01 14:55:00,57357.30000000,57357.30000000,57344.05000000,57357.30000000,0.10513700,2021-05-01 14:55:59.999,6029.94994274,8,0.10513700,6029.94994274,0
2021-05-01 14:56:00,57352.05000000,57378.31000000,57340.66000000,57342.27000000,0.15086200,2021-05-01 14:56:59.999,8652.65536769,13,0.05109400,2930.31975375,0
2021-05-01 14:57:00,57339.47000000,57352.98000000,57339.47000000,57352.98000000,0.01776400,2021-05-01 14:57:59.999,1018.58326272,2,0.01776400,1018.58326272,0
2021-05-01 14:58:00,57397.60000000,57409.26000000,57397.60000000,57409.26000000,0.03656700,2021-05-01 14:58:59.999,2099.07118400,3,0.03656700,2099.07118400,0
2021-05-01 14:59:00,57416.87000000,57437.52000000,57406.53000000,57410.47000000,0.19327200,2021-05-01 14:59:59.999,11097.50789523,11,0.06630700,3806.96665241,0
2021-05-01 15:00:00,57424.31000000,57459.62000000,57384.67000000,57459.62000000,0.13492000,2021-05-01 15:00:59.999,7747.96520632,9,0.04536000,2606.36836320,0
2021-05-01 15:01:00,57465.06000000,57465.06000000,57395.94000000,57427.83000000,0.43855300,2021-05-01 15:01:59.999,25181.51775141,20,0.18941700,10875.60152424,0
2021-05-01 15:02:00,57442.21000000,57442.21000000,57413.87000000,57413.87000000,0.08259500,2021-05-01 15:02:59.999,4742.34528225,3,0.00254500,146.19042445,0
2021-05-01 15:03:00,57393.45000000,57393.45000000,57344.68000000,57355.12000000,1.13583300,2021-05-01 15:03:59.999,65167.35698685,31,0.17673100,10135.80802659,0
2021-05-01 15:04:00,57322.57000000,57333.94000000,57316.46000000,57325.99000000,0.17547700,2021-05-01 15:04:59.999,10059.47108699,9,0.15442000,8852.42973050,0
2021-05-01 15:05:00,57325.99000000,57325.99000000,57325.99000000,57325.99000000,0.00000000,2021-05-01 15:05:59.999,0.00000000,0,0.00000000,0.00000000,0
2021-05-01 15:06:00,57279.82000000,57311.60000000,57236.00000000,57236.70000000,0.66206900,2021-05-01 15:06:59.999,37901.72619565,41,0.16336300,9355.51292838,0
2021-05-01 15:07:00,57253.96000000,57304.26000000,57239.38000000,57304.26000000,0.38888400,2021-05-01 15:07:59.999,22269.15145622,19,0.37228300,21318.72244244,0
2021-05-01 15:08:00,57296.38000000,57302.70000000,57296.37000000,57300.99000000,0.11931000,2021-05-01 15:08:59.999,6836.36010698,6,0.09421400,5398.45034978,0
2021-05-01 15:09:00,57314.88000000,57314.88000000,57264.35000000,57264.35000000,0.09299600,2021-05-01 15:09:59.999,5327.64348126,7,0.01296000,742.75613280,0
2021-05-01 15:10:00,57236.00000000,57236.00000000,57175.41000000,57219.22000000,1.51108000,2021-05-01 15:10:59.999,86460.72658871,34,0.33576000,19207.81554111,0
